DayOrder,DayOfWeekStr,starttime,endtime,permit,PermitLocation,locationdesc,optionaltext,locationid,scheduleid,start24,end24,CNN,Addr_Date_Create,Addr_Date_Modified,block,lot,ColdTruck,Applicant,X,Y,Latitude,Longitude,Location
5,Friday,6AM,9PM,23MFF-00056,870 MARKET ST,"Push cart located at the cable car turn around, adjacent to the queue line approximately 20' West from the entrance of the 890 Market St building.","Soft pretzels, hot dogs, sausages, chips, popcorn, soda, espresso, cappucino, pastry, ica cream, ices, italian sausage, shish-ka-bob, churros, juice, water, various drinks",1750910,,06:00,21:00,8747202,12/14/2011 02:58:53 PM,12/14/2011 02:59:21 PM,0329,005,N,"The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs",6010593.36901,2113879.05243,37.784906148887941,-122.407072991554273,"(37.78490614888794, -122.40707299155427)"
1,Monday,10AM,3PM,23MFF-00024,505 HOWARD ST,"Truck located on the south side of 1st Street, approximately 5 feet southeast of the 1st St & Howard St intersection.","Mexican; Burritos, Burrito Bowls, Salads",1733450,,10:00,15:00,107000,10/08/2020 12:15:29 PM,10/08/2020 12:15:55 PM,3736,183,N,Papalote Inc.,6013782.49168,2115082.28194,37.788387888445406,-122.396123930376618,"(37.788387888445406, -122.39612393037662)"
1,Monday,7AM,3PM,23MFF-00014,1028 MISSION ST,Truck located in front of 1028 Mission St.,Filipino Food,1730231,,07:00,15:00,9100000,11/20/2013 01:13:01 PM,11/20/2013 01:13:19 PM,3703,033,N,Rita's Catering,6009881.64377,2112283.31309,37.780484772922883,-122.409422685734512,"(37.78048477292288, -122.40942268573451)"
4,Thursday,9AM,10AM,23MFF-00007,380 10TH ST,9:55am-10:00am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1723894,,09:00,10:00,489000,10/24/2011 04:18:04 PM,10/24/2011 04:18:19 PM,3520,087,Y,Brazuca Grill,6009197.85615,2109108.40099,37.771728875454073,-122.411563857805632,"(37.77172887545407, -122.41156385780563)"
2,Tuesday,9AM,10AM,23MFF-00054,1351 UNDERWOOD AVE,9:05am-9:15am,"Cold Truck: Pre-packaged sandwiches, snacks, fruit, various beverages",1750846,,09:00,10:00,12827000,05/12/2011 04:33:50 PM,05/12/2011 04:34:10 PM,4811,005,Y,TING TING MINI MOBILE DELI,6015900.88977,2092719.37987,37.727101753617731,-122.387234037178473,"(37.72710175361773, -122.38723403717847)"
2,Tuesday,8AM,3PM,22MFF-00014,560 MISSION ST,Push cart located on the sidewalk 222 linear feet NE of the Mission St and Anthony St intersection.,BBQ PORK SANDWICHGRILL CHICKEN SANDWICHSHIRMP SPRING ROLLSBBQ PORK OVER RICEGRILL CHICKEN OVER RICEBBQ PORK VERMICELLIGRILL CHICKEN VERMICELLIBBQ PORK GARLIC NOODLEGRILL CHICKEN GARLIC NOODLENEW ITEMS:MASALA DOSAPANNER DOSACHICKEN CURRY & RICECHICKEN STEWRICE OR DOSAADD CHEESEADD GHEE,1591787,,08:00,15:00,9090000,05/18/2012 12:05:04 PM,05/18/2012 12:05:33 PM,3708,095,N,Faith Sandwich,6012999.86955,2115261.92579,37.788837572631962,-122.398844308238978,"(37.78883757263196, -122.39884430823898)"
5,Friday,1PM,2PM,18MFF-0028,1240 MINNESOTA ST,Set-up at 1220 Minnesota St: 1:40pm-1:55pm,"COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",1163795,,13:00,14:00,9058000,08/31/2011 03:48:16 PM,08/31/2011 03:48:31 PM,4228,015,Y,"SOHOMEI, LLC",6015303.13816,2102797.17099,37.754740174441082,-122.390004165430227,"(37.75474017444108, -122.39000416543023)"
1,Monday,10AM,9PM,19MFF-00112,1020 03RD ST,West side of 3rd St 10am-8:30pm,"sunflower seeds, crackerjacks, bottled water, peanuts, candy",1343831,,10:00,21:00,184001,06/20/2011 10:45:38 AM,06/20/2011 10:46:07 AM,8714,002,N,Got Snacks,6015443.07217,2110503.61845,37.775908165408772,-122.390058556767457,"(37.77590816540877, -122.39005855676746)"
3,Wednesday,11AM,12PM,23MFF-00054,1031 QUESADA AVE,Set-up at 1029 Quesada: 11:40am-11:45am,"Cold Truck: Pre-packaged sandwiches, snacks, fruit, various beverages",1750837,,11:00,12:00,10808000,05/13/2011 10:04:26 AM,05/13/2011 10:04:44 AM,4764,001,Y,TING TING MINI MOBILE DELI,6018268.15336,2092351.99738,37.726223805321212,-122.379024844695536,"(37.72622380532121, -122.37902484469554)"
5,Friday,11AM,12PM,23MFF-00054,1031 QUESADA AVE,Set-up at 1029 Quesada: 11:40am-11:45am,"Cold Truck: Pre-packaged sandwiches, snacks, fruit, various beverages",1750837,,11:00,12:00,10808000,05/13/2011 10:04:26 AM,05/13/2011 10:04:44 AM,4764,001,Y,TING TING MINI MOBILE DELI,6018268.15336,2092351.99738,37.726223805321212,-122.379024844695536,"(37.72622380532121, -122.37902484469554)"
5,Friday,8AM,6PM,22MFF-00024,600 MENDELL ST,Truck located on Mendell St approximately 11 feet SW from the curb return at Mendell St and Galvez Ave,"Tacos, burritos, quesadillas, soda & water",1591841,,08:00,18:00,8958000,04/24/2018 03:15:14 PM,04/24/2018 03:15:42 PM,5254,037,N,Tacos Rodriguez,6016376.26099,2097269.65042,37.739622201286117,-122.385907707853249,"(37.73962220128612, -122.38590770785325)"
1,Monday,11AM,3PM,23MFF-00037,100 SPEAR ST,Truck located on the East side of Spear St. 30 feet South of Misson St.,Peruvian Food Served Hot,1738246,,11:00,15:00,12045000,10/05/2012 10:37:42 AM,10/05/2012 10:39:40 AM,3717,001,N,Zuri Food Facilities,6014408.02769,2116553.28485,37.792461705907812,-122.394062679127146,"(37.79246170590781, -122.39406267912715)"
3,Wednesday,9AM,3PM,23MFF-00021,1 BUSH ST,Truck located on south side of Bush Street approximately 35' from Sansome Street intersection.,"Rotisserie Chicken, Ribs, Kickass Salad, Potatos w/fat dripping, chicken wrap.",1732700,,09:00,15:00,3419000,03/27/2015 08:57:16 AM,03/27/2015 08:57:48 AM,0290,011,N,Roadside Rotisserie Corporation / Country Grill,6012909.48285,2116047.94519,37.790990760680316,-122.399212233400632,"(37.790990760680316, -122.39921223340063)"
1,Monday,9AM,10AM,21MFF-00115,330 NEWHALL ST,9:10am-9:15am,"Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1575197,,09:00,10:00,9563000,06/07/2011 04:27:21 PM,06/07/2011 04:27:38 PM,5203,035,Y,Park's Catering,6016411.81302,2098371.40323,37.742649357738337,-122.385861558323953,"(37.74264935773834, -122.38586155832395)"
4,Thursday,10AM,11AM,23MFF-00007,2150 CESAR CHAVEZ ST,10:40am-10:45am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1723892,,10:00,11:00,2477000,10/24/2011 04:22:26 PM,10/24/2011 04:22:47 PM,4324,002,Y,Brazuca Grill,6012974.22837,2101008.95368,37.749700678375767,-122.397932791641111,"(37.74970067837577, -122.39793279164111)"
5,Friday,6PM,12AM,22MFF-00009,100 LARKIN ST,Truck located on Larkin Street in the first parking space approximately 24 feet south of the Larkin Street and Fulton Street intersection.,"Burritos, Tacos, Quesadillas, Tortas, Carne Asada Fries and various drinks",1591780,,18:00,24:00,8121000,08/02/2018 03:25:10 PM,02/19/2019 02:10:15 PM,0354,001,N,Street Meet,6007818.27621,2111673.4321,37.77869435998732,-122.416517652974932,"(37.77869435998732, -122.41651765297493)"
1,Monday,8AM,7PM,22MFF-00011,870 MARKET ST,North side of Market Street between 4th and 5th Streets near the Cable Car turnaround in front of the ped mounts and 7' west of the fire hydrant.,"Fruit Salads, Fruit Drinks, Can Soda, Water",1591783,,08:00,19:00,8747202,07/30/2014 03:30:07 PM,07/30/2014 03:46:22 PM,0329,005,N,FRUITYMANIA,6010593.36901,2113879.05243,37.784906148887941,-122.407072991554273,"(37.78490614888794, -122.40707299155427)"
5,Friday,6AM,12AM,21MFF-00147,100 POST ST,"Corner of Post and Kearny, on Post","Hot dogs, condiments, soft pretzels, soft drinks, coffee, cold beverages, pastries, bakery goods, cookies, ice cream, candy, soups, churros, chestnuts, nuts, fresh fruit, fruit juices, desserts, potato chips and popcorn.",1585476,,06:00,24:00,10625000,09/06/2011 12:42:52 PM,09/06/2011 12:50:21 PM,0294,004,N,"San Francisco Street Foods, Inc.",6011600.06831,2115329.85806,37.788946003107128,-122.403692234115198,"(37.78894600310713, -122.4036922341152)"
5,Friday,12PM,1PM,21MFF-00115,220 RANKIN ST,"8:45am-8:50am, 12:40pm-12:50pm (all M-F)","Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1575178,,12:00,13:00,10927000,06/07/2011 04:17:28 PM,06/07/2011 04:18:32 PM,5215,016,Y,Park's Catering,6014717.20306,2099489.3611,37.745625113681612,-122.391799229194902,"(37.74562511368161, -122.3917992291949)"
3,Wednesday,7AM,8AM,21MFF-00115,1575 BURKE AVE,"1575 BURKE - 7:25am-7:30am, 12:25pm-12:30pm. 1585 BURKE 9:55am-10:00am","Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1575184,,07:00,08:00,3376000,06/17/2011 02:52:27 PM,06/17/2011 02:53:00 PM,5203,043,Y,Park's Catering,6016221.53623,2099116.91482,37.744685848163229,-122.386571458803402,"(37.74468584816323, -122.3865714588034)"
3,Wednesday,9AM,10AM,23MFF-00054,1460 BANCROFT AVE,9:50am-10:00am,"Cold Truck: Pre-packaged sandwiches, snacks, fruit, various beverages",1750855,,09:00,10:00,2709000,05/13/2011 09:14:12 AM,05/13/2011 09:14:28 AM,4850,038,Y,TING TING MINI MOBILE DELI,6015037.40152,2091668.90732,37.724169507886344,-122.390145774514437,"(37.724169507886344, -122.39014577451444)"
1,Monday,6AM,7AM,21MFF-00115,Assessors Block 4755/Lot049,"Setup at 800 Fitch St (NWC of Arelius & Quesada). 6:10am-6:20am, 10:05am-10:10am","Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1575189,,06:00,07:00,5582000,06/10/2011 09:26:42 AM,06/10/2011 09:30:35 AM,4755,049,Y,Park's Catering,6018439.93443,2092406.50106,37.726382932182176,-122.378434782667782,"(37.726382932182176, -122.37843478266778)"
2,Tuesday,12PM,1PM,18MFF-0028,1 THOMAS MORE WAY,"7:00am-7:10am, 10:00am-10:10am, 12:00pm-12:10pm","COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",1163792,,12:00,13:00,12583000,08/31/2011 03:39:41 PM,08/31/2011 03:40:18 PM,7380,027,Y,"SOHOMEI, LLC",5991083.26248,2088048.7782,37.712871813938413,-122.472687037509331,"(37.71287181393841, -122.47268703750933)"
1,Monday,7AM,8AM,23MFF-00007,1420 CARROLL AVE,Set-up at 1440 Carroll Ave: 7:50am-7:55am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1723893,,07:00,08:00,3736000,10/24/2011 03:49:31 PM,10/24/2011 03:49:43 PM,4879,023,Y,Brazuca Grill,6015073.45753,2091290.27561,37.723131859965768,-122.389994696075888,"(37.72313185996577, -122.38999469607589)"
1,Monday,8AM,9AM,23MFF-00007,998 INDIANA ST,8:15am-8:20am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1723900,,08:00,09:00,7195000,10/24/2011 03:55:05 PM,10/24/2011 03:55:19 PM,4105,011,Y,Brazuca Grill,6014965.7196,2103933.52082,37.757841629137921,-122.391250489057327,"(37.75784162913792, -122.39125048905733)"
5,Friday,11AM,12PM,21MFF-00115,Assessors Block 4644/Lot008,"Setup at 780 Innes Ave. 6:20am-6:30am, 10:10am-10:15am, 11:50am-12:00pm (all M-F)","Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1575190,,11:00,12:00,7253000,06/07/2011 03:53:05 PM,06/07/2011 03:53:52 PM,4644,008,Y,Park's Catering,6019956.89,2094023.408,37.730906150359694,-122.373302577485219,"(37.730906150359694, -122.37330257748522)"
2,Tuesday,5AM,6AM,23MFF-00054,Assessors Block /Lot,Set-up at 900 Palou: 11:45am-11:50am,"Cold Truck: Pre-packaged sandwiches, snacks, fruit, various beverages",1750836,,05:00,06:00,10215000,05/13/2011 10:06:12 AM,05/13/2011 10:06:34 AM,,,Y,TING TING MINI MOBILE DELI,6018302.94049,2092700.24788,37.727181952082006,-122.378928760295921,"(37.727181952082006, -122.37892876029592)"
5,Friday,5AM,6AM,21MFF-00115,1200 MISSISSIPPI ST,5:30am-6:00am,"Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1575194,,05:00,06:00,9206000,05/25/2011 04:45:10 PM,05/25/2011 04:46:30 PM,4288,003,Y,Park's Catering,6014260.61884,2101475.07279,37.751052101455848,-122.39351698707118,"(37.75105210145585, -122.39351698707118)"
3,Wednesday,11AM,3PM,23MFF-00040,301 PINE ST,"On the south side of Pine Street, approximately 35 feet west of the SW corner of the Pine St and Sansome St intersection",Ice cream & Waffle cones,1738313,,11:00,15:00,10456000,04/10/2019 02:18:41 PM,04/10/2019 02:19:31 PM,0268,001,N,San Francisco's Hometown Creamery,6012417.24934,2116444.24416,37.79205145936664,-122.400943208625307,"(37.79205145936664, -122.4009432086253)"
5,Friday,10AM,3PM,23MFF-00017,1 MONTGOMERY ST,Truck located on the West side of Montgomery St approximately 54 linear feet North of the Montgomery St and Post St intersection.,"Tacos, burritos, quesadillas",1732578,,10:00,15:00,9297000,05/16/2017 03:33:14 PM,10/03/2017 03:20:05 PM,0292,002,N,Plaza Garibaldy,6012069.59783,2115384.37093,37.789121900046254,-122.402071549341983,"(37.789121900046254, -122.40207154934198)"
5,Friday,8AM,4PM,18MFF-0034,525 MARKET ST,,Chai Tea,1174531,,08:00,16:00,8742101,06/28/2011 12:28:38 PM,06/28/2011 12:29:42 PM,3708,056,N,CC Acquisition LLC,6012784.15414,2115869.60519,37.790494095649343,-122.399633341676733,"(37.79049409564934, -122.39963334167673)"
4,Thursday,2PM,10PM,22MFF-00033,306 VALENCIA ST,Truck located approximately 30 linear feet south of the Valencia and 14th St. intersection.,"Burritos, Tacos, Tortas, Quesadillas & Various Drinks.",1621287,,14:00,22:00,13057001,01/08/2015 03:51:14 PM,01/08/2015 03:51:51 PM,3546,001,N,Street Meet,6006080.28319,2107818.22224,37.768010986338524,-122.422256077752081,"(37.768010986338524, -122.42225607775208)"
3,Wednesday,8AM,9AM,23MFF-00054,1180 THOMAS AVE,8:35am-8:40am,"Cold Truck: Pre-packaged sandwiches, snacks, fruit, various beverages",1750842,,08:00,09:00,12569000,05/12/2011 04:28:54 PM,05/12/2011 04:29:11 PM,4793,029,Y,TING TING MINI MOBILE DELI,6017004.08143,2092295.95066,37.726000131996514,-122.383390817066953,"(37.726000131996514, -122.38339081706695)"
0,Sunday,10AM,6PM,23MFF-00032,3065 25TH ST,,"Tacos, burritos, soda & juice",1735062,,10:00,18:00,1428000,07/30/2013 04:44:00 PM,07/30/2013 04:44:21 PM,4271,038,N,"Bay Area Mobile Catering, Inc. dba. Taqueria Angelica's",6009155.07709,2101564.93455,37.751013838174387,-122.41117888399161,"(37.75101383817439, -122.41117888399161)"
3,Wednesday,8AM,4PM,23MFF-00053,1188 FRANKLIN ST,"On the east side of Franklin St, approximately 43 feet south of theSE corner of the Franklin St and Geary Blvd intersection","Tacos, Burritos, Quesadillas, Nachos Alambres, Choice of Meat, Carne Asada, Carnitas, Pollo, Al Pastor Camarones",1747911,,08:00,16:00,5817000,04/18/2019 01:36:50 PM,04/18/2019 01:43:02 PM,0714,017,N,El Alambre,6006013.18678,2114147.2602,37.785385205930979,-122.422938035426682,"(37.78538520593098, -122.42293803542668)"
5,Friday,9AM,10AM,23MFF-00007,380 10TH ST,9:55am-10:00am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1723894,,09:00,10:00,489000,10/24/2011 04:18:04 PM,10/24/2011 04:18:19 PM,3520,087,Y,Brazuca Grill,6009197.85615,2109108.40099,37.771728875454073,-122.411563857805632,"(37.77172887545407, -122.41156385780563)"
2,Tuesday,7AM,8AM,23MFF-00054,1420 YOSEMITE AVE,Set-up at 1418 Yosemite: 7:40am-7:45am,"Cold Truck: Pre-packaged sandwiches, snacks, fruit, various beverages",1750852,,07:00,08:00,13780000,05/12/2011 04:19:55 PM,05/12/2011 04:20:14 PM,4831,012,Y,TING TING MINI MOBILE DELI,6015575.8009,2091963.8677,37.725009258328875,-122.388305168263358,"(37.725009258328875, -122.38830516826336)"
5,Friday,2PM,3PM,21MFF-00149,370 DRUMM ST,Set-up on the North side of Washington St in the yellow zone,"Chicken Tiki Masala Burritos, Paneer Tiki Masala Burritos, Samosas, Mango Lassi",1585964,,14:00,15:00,24571000,03/07/2011 10:32:06 AM,03/07/2011 10:33:13 AM,0201,012,N,Curry Up Now,6013588.43798,2118217.06525,37.79698446843701,-122.397015212070727,"(37.79698446843701, -122.39701521207073)"
5,Friday,8AM,9AM,23MFF-00054,1515 GRIFFITH ST,8:45am-9:00am,"Cold Truck: Pre-packaged sandwiches, snacks, fruit, various beverages",1750863,,08:00,09:00,6542000,05/12/2011 04:29:44 PM,05/12/2011 04:30:49 PM,4794,009,Y,TING TING MINI MOBILE DELI,6017573.00822,2092139.28436,37.725601382910519,-122.381413163780479,"(37.72560138291052, -122.38141316378048)"
3,Wednesday,9AM,3PM,22MFF-00017,560 MISSION ST,"On the north side of Mission Street, approximately 85 feet NE of the northern corner of the Mission Street and Anthony Street intersection.","Meat and vegi rice bowls, meat and vegi salad bowls, meat and vegi wraps, drinks and juices.",1591812,,09:00,15:00,9090000,06/25/2019 10:43:28 AM,06/25/2019 10:47:56 AM,3708,095,N,Flavors of Africa,6012999.86955,2115261.92579,37.788837572631962,-122.398844308238978,"(37.78883757263196, -122.39884430823898)"
0,Sunday,7AM,8PM,23MFF-00047,3119 ALEMANY BLVD,Set-up at 3101 Alemany: 7:00am-8:00pm,"Tacos, Burritos, Quesadillas, Tortas, Nachos, Hot Dogs,Soda, Water, Fruit Drinks",1741750,,07:00,20:00,2178101,06/07/2011 09:28:24 AM,06/07/2011 09:28:37 AM,7146,002,N,San Pancho's Tacos,5996010.33979,2086972.97456,37.710201887920647,-122.455579845082653,"(37.71020188792065, -122.45557984508265)"
4,Thursday,6AM,7AM,21MFF-00115,Assessors Block 4755/Lot049,"Setup at 800 Fitch St (NWC of Arelius & Quesada). 6:10am-6:20am, 10:05am-10:10am","Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1575189,,06:00,07:00,5582000,06/10/2011 09:26:42 AM,06/10/2011 09:30:35 AM,4755,049,Y,Park's Catering,6018439.93443,2092406.50106,37.726382932182176,-122.378434782667782,"(37.726382932182176, -122.37843478266778)"
4,Thursday,6AM,7AM,23MFF-00054,1300 GRIFFITH ST,Set-up at 1308 Griffith St: 6:30am-7:00am,"Cold Truck: Pre-packaged sandwiches, snacks, fruit, various beverages",1750862,,06:00,07:00,6540000,05/13/2011 10:19:44 AM,05/13/2011 10:20:02 AM,4763,047,Y,TING TING MINI MOBILE DELI,6017896.45523,2092643.4646,37.727003616014784,-122.380330046336766,"(37.727003616014784, -122.38033004633677)"
1,Monday,11AM,12PM,21MFF-00115,Assessors Block 4644/Lot008,"Setup at 780 Innes Ave. 6:20am-6:30am, 10:10am-10:15am, 11:50am-12:00pm (all M-F)","Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1575190,,11:00,12:00,7253000,06/07/2011 03:53:05 PM,06/07/2011 03:53:52 PM,4644,008,Y,Park's Catering,6019956.89,2094023.408,37.730906150359694,-122.373302577485219,"(37.730906150359694, -122.37330257748522)"
